Date,Open,High,Low,Close,Volume,MA5,MA10,MA20,RSI,MACD,Signal_Line,SMA,EMA,Adj Close
31-08-22,110.07,110.24,106.17,109.55,628363,119.31,107.1,150.07,47.5,-3.4,0.41,172.84,149.91,109.55
07-10-21,167.96,171.51,164.08,164.27,381946,170.94,135.09,185.96,57.24,2.6,0,161.12,173.01,164.27
11-08-19,189.88,192.12,186.1,186.98,428435,109.21,196.63,71.75,49.59,-3.87,4.79,138.99,72.66,186.98
01-02-22,124.08,124.11,120.09,123.73,919439,126.17,56.82,110.33,30.54,-3.34,4.94,121.26,196.95,123.73
06-08-22,182.66,183.7,181.34,183.37,719352,118.99,134.2,135.72,32.04,0.01,-3.72,146.92,157.25,183.37
13-06-21,122.04,124.52,117.22,119.61,306032,117.51,110.98,173.6,40.22,2.21,-1.38,187.27,165.66,119.61
19-04-20,124.58,128.66,123.63,123.79,817329,111.61,150.87,56.93,45.45,-2.43,0.92,104.5,130.24,123.79
28-06-22,121.01,122.6,118.05,118.29,452389,142.23,90.63,198.15,30.82,2.23,2.11,174.73,134.5,118.29
06-09-22,52.62,54.45,51.63,54.12,832855,105.43,197.31,50.01,67.36,2.56,-4.94,135.62,182.77,54.12
18-03-21,126.65,128.38,126.41,127.43,529603,171.16,107.73,78.57,65.74,3.72,2.88,147.89,172.38,127.43
12-05-22,145.83,146.12,142.94,144.02,289992,137.04,119.84,96.06,67.28,-1.61,-1.42,143.36,89.85,144.02
30-04-21,165.2,167.13,163.49,165.91,839485,189.26,179.09,53.38,32.82,-1.62,0.41,165.6,192.74,165.91
09-02-19,123.98,124.8,121.5,124.28,306067,154.24,191.58,78.73,57.31,-1.44,1.98,88.2,73.14,124.28
14-06-20,150.57,152.11,148.28,151.1,738099,113.63,82.63,109.85,47.8,-0.02,1.48,195.45,186.53,151.1
12-08-22,105.45,106.54,104.2,104.34,259853,75.53,157.23,86.31,66.42,2.23,1.51,193.57,134.95,104.34
01-05-21,119.68,122.11,119.17,120.67,331602,117.2,173.45,142.28,30.21,-4.43,1.04,104.78,96.31,120.67
24-03-22,179.29,183.49,178.89,181,223415,84.79,197.77,165.89,34.42,-1.08,-2.28,153.13,107.13,181
07-07-21,88.39,93.08,88.36,89.09,374764,197.51,130.86,137.47,64.29,1.75,-0.16,170.88,125.15,89.09
03-05-20,110.21,114.23,106.21,106.73,417733,166.97,65.75,104.3,42.42,-1.94,-3.5,146.27,150.44,106.73
12-04-19,163.65,166.32,162.42,164.62,453847,70.89,118.63,189.95,53.13,-4.07,-1.61,159.49,190,164.62
26-02-22,166.15,170.96,164.26,167.13,457634,82.92,153.22,187.33,60.11,1.98,-2.44,144.53,151.3,167.13
12-11-20,112.53,117.11,111.46,112.56,777924,75.58,141.61,133.52,62.81,-4.57,-1.16,98.38,73.86,112.56
07-04-21,64.95,68.15,63.13,63.45,380317,96.81,180.7,164.68,40.99,1.91,1.99,180.57,124.52,63.45
08-09-20,161.86,165.14,161.84,163.79,761903,151.05,50.59,125.67,48.95,-3.37,2.1,120.42,191.35,163.79
09-12-22,168.42,169.26,167.73,168.75,956864,136.51,50.65,138.56,33.52,-1.3,-4.51,121.41,93.18,168.75
03-06-22,61.62,62.52,60,61.7,561665,119.37,54.75,68.35,39.77,1.09,-0.95,183.96,178.91,61.7
07-09-20,120.51,122.98,117.04,121.1,283117,164.22,99.64,131.4,57.9,-0.61,-4.84,180.81,185.47,121.1
13-12-22,85.04,86.77,80.9,84.88,198352,77.21,133.59,159.46,32.21,-2.71,1.89,149.27,137.05,84.88
09-11-22,78.39,79.25,76.06,79.22,594559,135.12,75.67,169.89,43.87,-1.33,0.63,140.66,135.86,79.22
12-05-20,62.15,65.47,61.76,65.3,459000,187.37,81.45,74.2,30,1.39,3.19,108.65,176.16,65.3
21-09-20,68.97,71.18,66.6,66.66,992635,77.05,57.23,151.3,60.05,0.58,-2.08,50.41,116.55,66.66
24-09-19,69.75,73.09,65.79,67.49,528322,68.98,72.24,85.19,32.17,-4.63,-2.92,68.99,102.46,67.49
24-09-19,159.23,162.83,156.72,159.7,452008,105.4,91.51,179.38,61.79,-4.76,4.17,107.02,63.53,159.7
26-08-20,130.91,132.52,127.12,131.42,317751,90.61,55.58,179.09,52.14,0.21,0.22,79.05,91.22,131.42
23-10-19,152.73,153.52,148.15,152.18,141324,149.15,56.45,119.74,59.29,-1.77,2.94,96.24,149.3,152.18
01-08-21,80.83,84.74,79.63,79.79,180598,68.28,141,96.32,57.39,-0.63,-1.38,59.36,121.04,79.79
13-05-23,163.44,165.58,160.88,162.94,163823,173.31,92.74,143.47,32.94,-1,-3.7,191.54,197.12,162.94
05-10-22,74.77,79.51,73.17,78.95,520672,105.23,133.34,69.44,39,-0.44,-2.78,199.15,65.58,78.95
21-05-19,190.24,193,188.52,190.81,817815,63.71,191.78,97.47,45.99,-1.41,-0.49,127.59,99.41,190.81
17-09-21,157.26,157.69,156.59,157.03,712646,144.11,50.37,173.8,41,-2.16,-2.72,91.34,52.34,157.03
30-06-20,58.75,60.39,56.84,57.31,925540,68.39,157,149.17,46.34,-4.65,-4.45,68.52,150.4,57.31
01-01-22,66.23,69.46,64.7,67.84,952160,173.99,163.93,108.39,58.17,-3.11,2.59,163.73,92.99,67.84
25-01-24,126.82,127,122.68,123.99,462975,151.49,160.18,154.85,54.04,-0.47,-3.4,148.15,179.94,123.99
28-08-22,61.69,63.23,61.35,61.43,952425,108.2,182.34,140.22,57.86,-3.76,-3.69,78.6,193.92,61.43
17-10-19,137.12,137.97,134.1,136.84,175373,147,66.91,59.23,44.38,-3.67,-4.74,118.97,192.79,136.84
10-09-19,190.46,192.64,188.06,192.61,553932,54.18,120.05,99.21,36.61,3.83,3.57,191.19,170.41,192.61
21-10-21,73.82,76.16,72.44,72.67,682988,83.96,144.49,58.64,43.13,2.61,-0.78,114.27,109.82,72.67
20-12-23,165.43,167.34,161.6,161.92,437990,149.07,55.16,113.86,45.19,4.75,3.4,187.32,56.5,161.92
08-01-24,64.47,68.16,62.01,67.12,827220,65.5,147.07,114.55,69.35,-2.54,-0.95,190.63,69.55,67.12
08-01-22,99.65,101.57,98.65,100.61,198043,152.07,79.14,170.35,49.38,-1.14,1.02,154.57,118.22,100.61
10-05-22,121.69,123.04,117.98,118.89,459939,85.23,79.12,105.95,33.61,-3.02,2.44,114.57,85.05,118.89
19-07-22,153.79,155.76,148.9,155.04,388433,108.14,129.93,170.84,50.86,-2.66,4.51,155.55,62.75,155.04
12-09-23,99.53,100.35,99.17,100.11,659485,179.67,73.08,133.09,39.67,1.16,-2.4,78.35,112.55,100.11
27-01-22,65.03,67.53,62.77,63.45,255746,94.61,190.84,57.48,49.27,2.56,-0.49,100.91,58.86,63.45
09-08-21,161.15,162.35,157.42,158.21,182783,99.98,111.94,119.84,40.36,2.17,4.31,98.8,71.99,158.21
23-12-23,136.49,139.06,132.67,134.04,794391,128.8,125.72,147.81,60.04,-1.45,-4.26,52.3,163.27,134.04
09-11-22,182.33,185.42,180.06,181.12,383713,84.12,156.08,124.31,68.08,2.77,3.81,192.06,73.87,181.12
29-10-22,67.7,68.42,64.9,67.18,387270,54.78,84.58,87.75,62.43,-2.72,3.7,119.65,167.78,67.18
28-06-22,97.95,100.34,97.88,98.17,892741,151.93,61.34,174.11,30.26,2.02,2.93,61.68,143.96,98.17
26-07-20,124.21,126.19,119.24,125.42,149489,51.17,190.91,75.26,31.21,2,3.15,167.19,63.62,125.42
05-07-22,112.87,114.73,112.54,113.62,970037,190.65,157.66,108.99,47.36,1.32,1.93,66.45,117.51,113.62
26-08-23,128.95,130.57,125.5,126.24,676374,199.89,169.6,149.5,49.38,-3.41,0.56,192,174.92,126.24
27-06-21,153.05,153.89,149.76,152.4,927866,196.64,131.25,85.68,40.54,-3.44,3.66,70.48,180.83,152.4
30-10-23,137.38,140.44,134.26,137.28,787626,125.55,136.83,136.81,41.34,2.54,-1.18,132.82,139.41,137.28
13-12-21,105.95,106.8,105.3,106.59,640180,163.37,58.53,93.02,57.06,1.8,2.95,101.49,87.71,106.59
03-02-22,192.26,194.42,189.21,190.86,756245,98.03,137.84,62.85,41.81,0.08,-3.36,127.01,172.52,190.86
30-04-23,124.83,124.86,121.81,124.57,878501,139.1,131.95,65.04,56.12,0.64,-1.67,84.98,137.83,124.57
16-12-19,64.35,64.35,59.41,61.51,813110,178.74,89.16,69.89,37.96,-3.82,4.57,108.29,88.85,61.51
21-11-23,119.68,120.02,117.18,118.49,740871,194.97,171.64,173.27,66.91,-3.05,-0.94,178.3,116.54,118.49
23-01-23,128.45,131.38,124.59,130.43,510474,54.76,64.91,88.9,43.52,0.95,-3.55,119.63,138.41,130.43
10-04-20,174.56,175.39,170.08,172.08,399526,147.16,86.24,143.01,66.65,-3.55,-1.38,155.26,121.94,172.08
18-11-21,187.54,188.93,185.97,187.1,975534,111.11,183.87,144.43,48.49,-4.37,3.58,189.51,144.47,187.1
02-04-23,73.68,74.48,70.72,72.42,378467,59.34,88.84,169.29,55.38,0.67,1.6,60.65,155.47,72.42
06-10-20,135.96,139.75,132.41,134.17,234421,180.07,175.73,56.19,56.04,4.07,1.35,151.18,56.83,134.17
28-10-20,115.47,120.25,113.65,115.68,364353,145.46,108.1,95.83,33.41,3.33,3.24,73.27,69.41,115.68
12-10-21,90.51,92.56,85.8,90.68,978375,110.97,92.29,64.77,37.5,0.37,2.11,91.43,96.49,90.68
24-09-22,156.54,160.55,155.45,156.16,715926,110.31,109.02,61.56,67.89,1.25,2.88,87.82,130.45,156.16
23-04-22,105.77,107.86,103.32,104.26,970506,100.82,169.76,58.39,53.6,-1.4,1.17,73.43,164.2,104.26
26-11-23,96.3,99.82,92.47,92.53,339768,147.59,72.1,159.5,55.78,1.36,4.09,117.02,65.55,92.53
22-02-21,109.9,114.81,106.82,112.79,233046,151.53,132.79,108.15,44.43,3.36,0.05,176.32,98.28,112.79
19-08-21,192.58,195.26,191.25,195.23,945553,190.04,69.51,118.41,47.34,-1.77,-3.83,51.22,87.3,195.23
10-07-21,163.42,163.47,161.6,162.19,167163,128.46,104.68,187.62,46.81,-2.48,1.48,179.03,126.19,162.19
31-10-21,199.45,203.97,199.08,201.92,906894,100.97,95.9,194.42,35.81,4.03,-4.7,100.58,128.28,201.92
23-04-22,118.58,118.69,115.45,116.63,706071,182.74,127.4,76.59,46.8,-3.19,0.03,141.62,64.46,116.63
14-05-23,63.53,67.6,59.05,66.42,187309,50.22,96.63,81.66,41.74,-4.46,-3.04,93.62,128.26,66.42
10-09-21,198.75,199.13,194.43,196.07,870896,140.19,185.5,194.95,51.77,1.88,2.74,56.21,171.54,196.07
06-11-19,186.12,190.31,181.98,183.85,904594,188.03,164.89,109.09,39.6,3.65,-1.4,61.41,157.91,183.85
14-05-21,109.29,110.86,105.34,109,645262,155.36,115.81,194.04,54.02,-3.45,4.76,90.37,147.48,109
23-03-21,163.07,167.92,159.86,160.81,571198,135.26,166.65,140.52,68.58,4.93,0.09,182.52,156.41,160.81
19-10-21,193.32,197.93,190.89,195.6,566061,157.6,84.55,122.87,61.92,-3.21,4.78,69.16,126.34,195.6
06-11-21,51.83,54.75,47.28,53.37,836760,191.46,149.55,53.15,35.87,-2.02,-2.59,154.76,83.01,53.37
22-04-19,158.84,161.94,155.86,159.13,158639,72.88,65.43,106.29,54.95,-3.05,-1.28,105.98,91.12,159.13
13-01-21,178.87,182.22,178.07,180.58,802488,108.34,137.85,165,42.29,0.02,4.28,50.24,182.45,180.58
21-09-22,156.72,158.27,154.28,156.23,674798,80.27,87.23,166.6,41.84,0.09,0.27,175.3,74.18,156.23
31-10-21,187.39,190.61,187.14,187.6,349718,193.85,101.04,73.15,45.3,3.1,-2.18,179.53,191.91,187.6
25-10-22,147.31,151.48,142.4,147.56,699757,175.84,126.95,193.5,62.91,3.47,-2.2,96.94,62.56,147.56
16-01-24,144.6,145.06,140.82,143.71,339244,123.23,117.35,84,55.62,3.86,4.24,63.78,55.54,143.71
14-08-21,138,141.24,136.37,137.9,367300,59.65,161.05,90.16,43.67,1.94,-3.66,101.86,103.02,137.9
02-05-23,130.82,130.97,127.55,130.2,735441,186.28,119.74,58.49,38.98,-1.7,-4.27,139.99,161.16,130.2
06-10-22,85.67,87.11,82.11,83.47,552632,169.3,130.8,61.98,53.05,2.81,-0.7,103.05,69.27,83.47
22-11-22,76.1,80.86,72.8,72.94,978376,160.51,92.51,71.89,46.56,-3.09,4.28,144.18,66.67,72.94
03-11-23,142.72,147.08,142.24,142.51,240151,114.42,146.26,171.9,49.53,2.42,4.85,190.41,146.87,142.51
23-04-21,89.5,92.59,87.67,90.13,239562,108.59,190.94,107.01,69.19,-4.14,2.5,139.6,132.54,90.13
25-03-20,117.47,120.91,115.78,118.46,432412,141.44,102.67,59.92,66.36,-1.54,4.4,112.65,133.46,118.46
30-06-19,134.67,135.38,130.97,131.7,464586,150.47,122.19,68.18,60.28,3.16,4.16,85.79,144.94,131.7
08-08-23,157.09,158.24,152.15,155.56,732053,191.45,110.02,149.53,43.2,-3.06,2.04,193.85,165.46,155.56
18-06-19,70.31,74.15,66.84,67.97,352584,157.1,81.55,120.71,30.26,-0.89,-2,106.33,152.01,67.97
29-05-19,174.48,174.75,170.89,171.37,161199,171.42,152.68,96.91,64.28,-3.44,-2.09,63.6,70.58,171.37
21-10-19,101.88,102.33,98.88,99.36,862085,84.54,168.46,53.89,37.67,0.91,-3.68,182.76,100.84,99.36
30-01-22,56.69,58.45,52.87,53.56,610369,140.06,96.22,167.8,62.62,2.07,-0.96,168.93,186.99,53.56
16-05-22,187.74,191.83,184.22,186.35,908426,166.84,77.33,50.2,30.01,-3.38,-0.24,171.72,176.3,186.35
23-03-22,79.82,84.48,74.97,83.27,808595,57.82,77.04,117.86,66.09,4.38,4.07,81.61,195.06,83.27
06-08-21,181.16,185.96,177.61,179.06,369604,164.78,76.28,71.74,38.37,2.66,-4.32,199.2,121.53,179.06
09-12-21,126.76,127.23,121.95,123.45,965780,152.37,151.94,68.03,61.36,4.17,-4.5,199.75,164.31,123.45
02-11-19,193.48,194.86,189.67,191.08,735903,197.98,166.63,108,39.57,-1.02,4.36,178.61,129.09,191.08
06-01-23,134.94,135.82,130.9,135.11,855219,52.78,104.67,111.97,43.39,-2.88,2.96,83.01,58.62,135.11
29-01-22,172.61,173.59,168.07,172.3,307894,110.07,136.98,150.55,46.48,0.64,0.02,53.81,187.7,172.3
27-01-22,157.1,158.92,153.84,158.58,985395,106.96,159.52,61.12,46.01,2.06,-3.82,196.19,155.95,158.58
25-01-23,180.74,182.26,177.91,181,475774,133.32,143.71,151.46,47.62,-0.41,0.86,55.52,77.73,181
21-07-20,111.59,115.48,110.22,114.11,408035,87.84,156.24,89.04,43.1,-4.4,4.68,134.16,126.43,114.11
27-05-20,188.65,189.51,187.5,188.1,968996,129.55,105.75,92.82,51.04,-3.14,-4.5,77.21,94.04,188.1
17-03-19,123.25,123.48,120.2,121.29,930255,199.31,89.33,120.81,68.44,-2.43,3.19,98.91,56.78,121.29
29-06-21,159.29,161.97,154.83,159.98,400022,122.46,177.18,66.9,46.39,0.59,1.62,144.57,157.18,159.98
18-03-19,157.61,159.53,156.85,157.7,295484,107.9,59.21,124.48,39.86,3,-3.93,92.26,96.4,157.7
29-11-19,145.66,148.17,143.01,144.77,839564,157.76,176.37,144.07,30.88,0.53,1.84,183.65,113.13,144.77
15-03-23,97.89,98.06,95.78,95.86,855594,51.34,167.4,65.36,54.26,4.48,0.7,189.19,58.41,95.86
11-10-23,65.12,67.7,64.5,67.02,474665,140.12,191.48,153.42,41.44,-3.71,1.97,52.04,60.97,67.02
18-05-22,92.41,93.43,90.5,91.7,946208,196.49,147.66,193.85,63.1,-2.59,0.52,50.09,162.79,91.7
17-03-23,174.6,176.34,171.13,171.38,771835,197.33,87.19,51.69,61.1,-4.88,0.89,139.67,197,171.38
01-08-22,105.07,107.76,103.36,105.35,704082,67.76,100.42,117.63,68.6,-1.74,-3.08,187.79,73.1,105.35
15-02-22,116.38,118.34,112.74,115.82,875588,80.7,190.54,72.78,32.63,-1.82,3.29,65.79,197.75,115.82
13-05-22,112.25,117.14,111.59,115.41,573317,180.14,162.81,88.55,50.61,-1.6,1.12,129.36,161.16,115.41
07-07-20,74.76,76.31,71.57,72.45,725918,63.43,187.49,95.54,63.38,-1.52,-3.85,179.7,82.99,72.45
02-02-20,161.78,163.06,161.02,162.76,825287,158.25,59.79,152.73,53,-3.11,3.8,102.06,150,162.76
11-09-22,108.08,109.71,105.07,106.31,422971,87.37,63.7,63.8,40.72,2.86,-2.47,80.31,57.19,106.31
01-08-23,189.03,192.52,184.6,189.82,478285,156.66,149.71,97.56,42.02,3.87,0.43,155.96,68.57,189.82
10-07-19,140.31,143.09,136.55,140.77,655339,54.04,94.39,93.78,33.61,-0.73,0.95,86.38,137.32,140.77
06-11-22,150.33,154.35,148.29,153.66,668618,129.67,178.05,135.33,39.41,1.06,2.74,59,139.59,153.66
15-07-23,157.81,160.53,154.01,157.22,502650,89.51,113.56,140.35,39.99,2.67,4.16,144.51,131.97,157.22
28-10-20,145.6,149.11,144.83,145.15,164437,170.49,112.05,56.16,65.56,4.34,1.37,114.91,176.34,145.15
09-03-19,173.22,174.91,173.07,174.08,833351,143.4,167.3,165.34,38.47,0.43,-4.52,97.52,174.76,174.08
18-11-21,102.02,105.51,101.92,102.17,741932,116.31,131.61,57.6,59.64,-3.95,3.37,175.56,108,102.17
07-11-23,172.07,174.42,171.13,172.27,188915,108.3,116.58,110.84,41.05,-3.66,-1.51,176.23,118.03,172.27
11-05-23,93.91,98.86,89.04,90.7,302041,176.52,162.07,74.84,35.32,3.39,-4.98,165.07,146.47,90.7
01-01-20,54.49,58.82,51.04,54.74,502698,198.09,185.14,189.54,41.79,3.78,4.03,98.95,103.38,54.74
25-08-23,145.01,148.47,140.19,143.31,986225,51.61,70.2,142.94,63.04,-4.9,0.27,168.35,78.61,143.31
05-08-22,90.32,91.88,88.67,91.18,211010,193.66,59.19,182.5,65.54,-0.37,-1.19,108.87,173.62,91.18
24-02-21,169.9,173.41,166.39,167.59,805662,107.81,141.91,132.8,59.72,-3.96,-4.31,121.13,110.88,167.59
03-12-19,100.56,102.35,96.17,98.11,107046,189.42,51.61,98.84,48.92,0.27,0.25,80.17,118.19,98.11
08-08-20,185.27,186.2,184.85,185.78,321995,176.92,50.56,98.47,46.8,3.62,1.64,93.63,152.46,185.78
04-12-23,157.97,162.11,154.28,161.14,298024,67.02,79.51,58.71,41.17,-1.18,0.03,57.54,55.37,161.14
10-05-19,178.07,181.13,173.91,178.63,526801,167.33,124.48,103.55,53.39,0.88,-1.37,161.64,61.9,178.63
08-05-22,98.68,102.3,93.81,95.92,383555,130.96,199.04,103.63,31.17,2.04,4.42,187.94,75.24,95.92
04-11-22,171.86,172.72,171.57,171.85,123807,88.29,100.1,89.86,37.44,-0.75,2.16,100.89,157.56,171.85
10-11-20,73.33,73.34,72.84,73.08,595130,165.76,167.76,149.35,53.77,2.8,-3.2,95.97,141.5,73.08
01-04-22,145.93,150.64,144.87,149.68,382172,97.94,182.7,158.02,35.77,-3.69,3.67,147.46,121.6,149.68
05-10-21,77.48,79.16,72.91,74.69,661409,150.45,164.61,85.3,33.92,-3.9,-0.79,95.77,150.11,74.69
20-07-21,113.33,114.14,111.1,111.75,247204,181.98,107.97,152.86,44.79,-4.97,1.35,66.99,176.35,111.75
25-10-20,51.91,52.18,49.46,52.1,197862,136.62,87.11,97.1,65.03,3.44,-2.09,108.92,127.62,52.1
28-03-23,102.72,105.2,100.33,104.87,335655,175.4,104.21,79.42,34.65,3.24,-2.54,83.14,61.45,104.87
05-04-21,156.01,158.98,154.03,155.14,690959,161.99,144.67,95.08,53.71,2.6,0.93,127.02,154.55,155.14
26-02-19,179.04,180.09,174.46,176.45,142715,86.42,188.15,107,62.94,-1.32,3.45,193.92,70.08,176.45
06-03-19,81.91,83.2,78.54,79.27,685906,135.59,143.85,197.51,58.15,-4.89,1.55,77.99,130.65,79.27
11-02-20,137.28,142.1,135.31,138.25,578070,104.63,142.46,91.74,52.83,-0.46,-1.61,121.66,82.07,138.25
10-03-20,116.65,117.3,114.46,116.81,321131,51,73.11,140.86,51.99,-0.4,2.09,183.12,143.18,116.81
19-03-19,191.45,193.14,189.69,191.71,123226,197.31,121.42,50.81,42.23,3.79,2.68,55.74,53.41,191.71
23-07-22,109.56,113.86,109.33,110.65,447921,113.08,162.38,52.69,40.52,-4.75,0.23,139.85,100.56,110.65
05-08-23,152.02,152.36,147.53,148.06,726117,118.2,103.37,166.22,59.18,1.81,-0.8,61.17,96.2,148.06
22-01-22,167.67,172.05,166.35,170.97,550371,128.83,159.96,75.62,61.81,-2.96,3.06,116.77,72.55,170.97
03-04-19,127.94,132.52,126.32,127.04,444117,72.89,144.33,96.8,69.83,2.67,-1.58,186.58,181.54,127.04
04-09-23,78.54,83.02,75.69,77.43,510220,59.26,186.62,132.33,54.86,-3.32,1.25,102.71,66.46,77.43
25-08-22,137.97,140.79,134.75,136.82,477447,181.26,140.68,140.79,40.85,-2.07,1.94,125.53,97.83,136.82
28-07-21,156.31,160.24,154.61,157.79,954922,151.59,128.57,192.55,35.37,2.4,0.33,166.83,123.61,157.79
22-07-19,119.77,121.16,118.14,120.46,513379,162.87,96.23,86.28,52.02,-1.33,-4.91,67.69,181.28,120.46
12-02-23,181.17,184.93,178.32,184.77,308797,111.32,127.15,75.24,59.59,4.36,-4.48,177.84,71.41,184.77
25-03-19,100.55,102.43,98.76,100.17,405158,123.31,90.32,113.7,38.83,3.28,2.77,143.93,132.66,100.17
06-10-19,179.16,179.24,177.23,177.72,160404,50.15,109.96,175.71,43.74,-1.13,-2.2,174.67,179.48,177.72
25-02-20,85.42,85.95,81.53,82.96,165968,96.07,156.67,123,56.62,-4.8,3.49,111.89,197.62,82.96
06-03-20,163.66,165.39,161.53,161.63,644360,133.3,59.83,79.1,67.31,0.41,-1.74,167.79,113.86,161.63
01-04-20,55.96,59.43,55.19,57.04,930215,134.25,85.96,172.17,67.93,2.42,-0.44,62.46,50.43,57.04
25-06-19,84.77,86.3,83.75,84.81,466700,199.04,193.51,63.62,63.94,-1.35,-0.51,193.16,186.85,84.81
15-10-19,169.98,173.39,166.73,172.08,212344,106.59,68.16,56.99,47.17,-2.65,-1.66,133.46,151.94,172.08
17-07-22,164.38,164.48,160.36,161.35,354208,90.03,89.68,190.57,60.6,2.39,-4.93,99.85,64.14,161.35
03-08-22,194.21,195.71,193.32,195.4,607592,87.89,112.51,109.4,51.66,-4.87,4.91,180.78,160.94,195.4
24-03-23,87.13,89.01,86.23,86.74,219666,64.44,103.29,98.13,59.21,-4.54,-0.7,178.08,185.93,86.74
10-07-23,90.91,95.71,86.28,90.57,454983,186.28,161.63,192.8,35.78,3.01,0.71,53.4,79.09,90.57
25-08-22,162.83,164.09,158.51,161.59,523164,164.76,159.98,151.31,32.17,-3.28,-1.05,100.75,110.58,161.59
18-12-23,172.19,176.96,168.89,171.77,428531,75.35,127.22,64.67,54.14,-1.88,2.37,194.39,170.01,171.77
11-10-20,165.79,170.28,163.09,163.49,969255,69.96,178.78,50.76,43.07,0.1,-1.91,93.82,103.84,163.49
02-12-23,125.01,128.32,121.66,122.14,188792,70.22,101.27,179.36,33.75,0.22,1.43,72.98,191.72,122.14
10-04-22,175.58,178.52,172.19,173.37,729655,98.53,154.09,80.06,45.03,0.7,-1.42,118.91,81.85,173.37
20-09-21,128.06,131.89,126.76,130.2,826353,76.43,85.26,113.7,56.32,1.69,-2.39,83.66,88.58,130.2
16-05-20,77.1,77.21,76.65,76.74,204825,55.42,147.95,88.22,33.62,-2.75,2.2,67.54,92.51,76.74
06-06-20,124.66,124.84,123.49,123.83,594846,155.62,117.48,133.99,33.27,-1.25,-4.09,81.28,90.02,123.83
23-01-23,93.6,96.55,89.85,95.51,155111,107.81,101.33,94.01,56.12,2.44,1.85,99.94,132.83,95.51
01-11-22,123.09,123.1,121.36,122.99,290682,80.92,139.45,140.25,66.46,1,-4.43,130.87,180.92,122.99
23-08-21,128.7,131.64,124.54,130.98,810878,194.41,179.45,117.49,34.04,1.76,0.95,159.61,79.11,130.98
12-07-23,134.44,136.04,130.14,133.66,562290,96.1,151.55,79.7,57.64,-4.56,0.83,105.4,66.2,133.66
26-08-21,93.5,98.42,89.5,90.28,606679,193.78,186.98,187.81,54.07,2.46,-0.03,176.89,185.77,90.28
26-04-22,54,58.03,49.98,51.87,924323,71.79,67.3,90.92,39.48,2.59,3.16,155.95,164.39,51.87
10-06-20,121.35,121.81,120.8,121.03,911950,72.68,80.66,148.09,57.4,1.77,2.26,122.82,72.59,121.03
01-01-23,199.38,202.2,196.98,200.98,426356,123.23,58.49,87.78,47.08,2.68,-4.49,123.54,58.93,200.98
27-03-22,172.81,177.39,172.53,174.29,959806,147.02,67.7,103.46,55.65,0.8,-2.74,172.32,167.34,174.29
30-04-23,80.3,84.01,77.89,83.88,930915,60.97,56.23,131.73,54.27,-1.74,1.58,71.84,152.15,83.88
07-12-23,121.59,123.67,119.68,120.23,745635,78.18,114.54,168.43,35.65,-2.36,2.33,85.73,61.93,120.23
22-09-20,70.33,74.19,68.3,71.51,737495,69.7,81.74,148.77,60.81,4.4,4.18,195.82,117.74,71.51
30-12-20,135.63,138.41,134.92,136.54,996955,84.97,108.7,101.09,66.57,4.11,-1.31,142.2,123.46,136.54
31-05-23,150.54,150.75,146.19,146.64,758560,143.3,67.91,98.61,34.29,0.35,0.3,78.88,94.6,146.64
15-02-23,127.21,130.88,124.11,128.56,662505,164.37,177.69,144.24,32.93,-1.8,-2.7,140.54,104.27,128.56
21-05-21,128.39,132.5,128.14,130.33,873961,124.96,194.07,90.2,45.25,-1.15,-2.2,97.87,193.64,130.33
04-12-19,123.17,124.61,120.96,123.64,575978,51.45,115.32,51.73,50.85,-4.46,-2.11,171.41,181,123.64
04-02-22,83.46,86.41,83.35,86.35,185453,101.99,180.59,193.37,35.86,-0.56,-4.52,187.63,179.75,86.35
21-02-22,143.68,145.41,138.75,142.08,482235,53.81,165.87,168.19,35.86,-2.68,-0.01,120.31,158.36,142.08
01-07-20,93.77,94.58,93.03,93.88,562640,148.01,138.23,60.82,50.8,1.29,-0.03,51.74,196.05,93.88
22-12-21,197.12,197.54,193.25,194.37,805680,198.13,53.95,159.21,63.81,3.29,4.02,129.61,160.27,194.37
27-12-20,165.29,169.67,161.15,161.42,119842,134.74,112.46,178.32,45.77,0.33,-1.99,115.84,174.25,161.42
01-07-22,163.65,165.52,160.75,164.72,430387,143.81,53.48,137.85,48.45,-4.79,-3.52,181.11,99.35,164.72
29-05-20,114.85,118.48,110.72,116.41,637210,135.4,114.39,64.89,49.61,-4.27,3.86,102.65,110.64,116.41
17-08-22,61.3,64.85,57.04,60.93,493548,163.05,62.87,134.26,33.18,-2.38,2.65,62.56,150.94,60.93
30-11-20,71.12,72.03,66.61,71.53,985446,137.2,183.57,101.34,33.83,-2.91,-4.43,131.12,165.11,71.53
05-03-20,96.13,98.96,91.73,92.41,176413,180.21,108.94,146.1,41.58,3.53,4.79,105.56,162.93,92.41
09-07-20,190.89,193.27,190.67,192.78,213424,130.81,148.45,90.82,33.62,-4.49,2.14,163.81,83.68,192.78
07-06-21,143.52,143.82,140,142.83,789969,71.14,124.99,153.5,55.36,-2.21,-3.11,178.06,180.64,142.83
17-05-23,92.65,93.1,92.6,92.84,264821,199.53,99.59,198.37,37.39,4.39,3.23,147.4,104.87,92.84
22-12-22,117.85,121.94,117.24,118.83,174420,189.67,69.81,127.72,62.4,3.39,-2.26,108.56,165.11,118.83
28-02-21,97.07,99.88,93.83,95.58,816992,149.4,157.24,73.1,53.08,-0.5,2.01,155.07,107.67,95.58
